CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn,ContractRisk,SupportContactRate,Complaint_Severity_Index,RevenuePerMonth,Tenure_to_Monthly_Ratio,EngagementScore,CLV_to_Monthly_Ratio,Churn_Probability,Risk_Tier,Value_Tier,Risk_Value_Segment,Annual_Customer_Value,Recommended_Action,Intervention_Cost,Expected_Benefit,Expected_Net_Gain
CUST-1576,45,Female,Urban,4,Month-to-Month,2026-05-03,117.3,1,19,208.9,11.8,34.09,134.14,134.14,4.71,1,0,4,0,654.53,1,1,0.2,0,33.53,0.1173,1.6,19.2,0.3428,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,409.08,Free Service & Speed Upgrade,65.0,145.84,80.84
CUST-1577,49,Female,Rural,14,Two-Year,2025-07-03,83.0,9,20,514.9,41.4,71.76,1041.4,1041.4,60.3,2,1,2,1,620.01,1,0,0.1333,4,74.39,0.1951,2.86,8.64,0.6177,High Risk,Bronze CLV,High Risk | Bronze CLV,861.12,Free Service & Speed Upgrade,65.0,236.49,171.49
CUST-1578,44,Male,Urban,26,Two-Year,2024-07-03,51.3,5,13,247.5,18.6,51.99,1306.15,1306.15,26.41,1,1,3,0,673.79,0,0,0.037,3,50.24,0.5001,1.52,12.96,0.0947,Low Risk,Bronze CLV,Low Risk | Bronze CLV,623.88,No Intervention,0.0,0.0,0.0
CUST-1579,37,Female,Suburban,55,Month-to-Month,2022-02-02,64.5,5,20,596.3,173.1,71.04,4029.32,4029.32,13.82,1,3,2,1,477.39,1,1,0.0179,12,73.26,0.7742,5.65,6.72,0.8515,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,852.48,Free Service & Speed Upgrade,65.0,237.8,172.8
CUST-1580,41,Female,Urban,9,Month-to-Month,2025-12-02,64.2,9,15,528.7,107.6,57.99,520.22,520.22,175.25,1,0,4,0,1113.41,1,1,0.1,0,57.8,0.1552,3.96,19.2,0.4548,Medium Risk,Silver CLV,Medium Risk | Silver CLV,695.88,Dedicated VIP Account Concierge,150.0,415.23,265.23
CUST-1581,29,Male,Urban,54,Month-to-Month,2022-03-05,83.8,5,17,511.1,21.1,44.28,2458.83,2458.83,6.29,2,0,3,1,637.63,1,1,0.0364,0,45.53,1.2195,2.29,14.4,0.3279,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,531.36,Free Service & Speed Upgrade,65.0,135.9,70.9
CUST-1582,67,Female,Suburban,17,Two-Year,2025-04-03,60.0,4,14,328.9,215.7,75.81,1313.01,1313.01,6.29,0,1,4,0,1310.0,0,0,0.0,2,77.24,0.2242,5.67,17.28,0.0904,Low Risk,Silver CLV,Low Risk | Silver CLV,909.72,15% Discount Voucher (3 Months),35.0,53.29,18.29
CUST-1583,52,Male,Urban,7,Month-to-Month,2026-02-01,127.7,6,21,444.1,30.9,72.66,520.43,520.43,32.04,3,0,3,0,1046.3,1,1,0.375,0,74.35,0.0963,2.56,14.4,0.8106,Critical Risk,Silver CLV,Critical Risk | Silver CLV,871.92,Dedicated VIP Account Concierge,150.0,625.92,475.92
CUST-1584,50,Male,Suburban,47,One-Year,2022-10-04,91.2,4,24,407.8,54.6,44.86,2027.0,2027.0,10.87,1,2,2,0,344.52,0,0,0.0208,8,43.13,1.0477,3.11,7.68,0.1278,Low Risk,Bronze CLV,Low Risk | Bronze CLV,538.32,No Intervention,0.0,0.0,0.0
CUST-1585,50,Male,Suburban,4,One-Year,2026-05-03,43.1,3,14,755.9,54.0,136.25,534.58,534.58,18.59,0,0,4,0,2616.0,0,0,0.0,0,133.64,0.0294,3.29,19.2,0.1267,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1635.0,Free Service & Speed Upgrade,65.0,215.44,150.44
CUST-1586,68,Male,Suburban,24,Two-Year,2024-09-02,131.1,5,16,400.2,68.2,92.48,2158.96,2158.96,9.63,3,0,3,0,1331.71,0,0,0.12,0,89.96,0.2595,2.96,14.4,0.1515,Low Risk,Silver CLV,Low Risk | Silver CLV,1109.76,Free Service & Speed Upgrade,65.0,131.14,66.14
CUST-1587,60,Male,Urban,3,One-Year,2026-06-02,83.6,7,20,330.4,18.1,85.77,247.68,247.68,53.41,1,1,4,0,1482.11,0,0,0.25,2,82.56,0.035,2.02,17.28,0.1403,Low Risk,Silver CLV,Low Risk | Silver CLV,1029.24,Free Service & Speed Upgrade,65.0,135.16,70.16
CUST-1588,54,Female,Rural,15,One-Year,2025-06-02,100.2,6,13,633.8,165.9,74.15,1127.74,1127.74,11.24,3,4,2,0,427.1,1,0,0.1875,16,75.18,0.2023,5.24,5.76,0.8819,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,889.8,Free Service & Speed Upgrade,65.0,220.35,155.35
CUST-1589,29,Male,Suburban,31,Month-to-Month,2024-02-02,94.2,6,25,280.0,20.1,127.73,4036.89,4036.89,64.63,1,2,2,0,980.97,0,1,0.0312,8,130.22,0.2427,2.21,7.68,0.8171,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1532.76,Dedicated VIP Account Concierge,150.0,591.54,441.54
CUST-1590,20,Male,Rural,27,Month-to-Month,2024-06-03,97.5,9,25,778.4,71.1,130.89,3407.33,3407.33,46.6,0,1,3,0,1696.33,0,1,0.0,3,126.2,0.2063,4.23,12.96,0.4831,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1570.68,Dedicated VIP Account Concierge,150.0,671.99,521.99
CUST-1591,18,Male,Urban,18,Month-to-Month,2025-03-03,74.7,7,19,163.5,94.3,43.09,796.45,796.45,12.37,1,0,4,3,827.33,1,1,0.0526,0,44.25,0.4177,3.16,19.2,0.3826,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,517.08,Free Service & Speed Upgrade,65.0,205.75,140.75
CUST-1592,50,Female,Urban,19,Two-Year,2025-02-01,94.9,7,21,772.4,138.6,130.02,2417.72,2417.72,56.16,3,0,4,1,2496.38,0,0,0.15,0,127.25,0.1461,5.37,19.2,0.12,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1560.24,Free Service & Speed Upgrade,65.0,194.72,129.72
CUST-1593,57,Female,Rural,9,One-Year,2025-12-02,80.5,8,10,451.6,39.7,52.14,463.48,463.48,13.43,1,1,2,1,450.49,1,0,0.1,4,51.5,0.1726,2.2,8.64,0.7065,High Risk,Bronze CLV,High Risk | Bronze CLV,625.68,Free Service & Speed Upgrade,65.0,196.53,131.53
CUST-1594,27,Female,Rural,20,One-Year,2025-01-01,95.9,9,18,376.2,80.8,101.02,2120.06,2120.06,18.27,2,2,2,0,775.83,1,0,0.0952,8,106.0,0.198,3.27,7.68,0.7879,High Risk,Bronze CLV,High Risk | Bronze CLV,1212.24,Dedicated VIP Account Concierge,150.0,476.18,326.18
CUST-1595,60,Female,Urban,72,One-Year,2020-09-04,79.4,9,22,764.1,5.8,125.98,8791.17,8791.17,2.85,4,1,2,1,1088.47,0,0,0.0548,4,122.1,0.5715,2.74,8.64,0.3478,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1511.76,Free Service & Speed Upgrade,65.0,246.07,181.07
CUST-1596,61,Female,Urban,63,Month-to-Month,2021-06-04,76.3,10,11,403.1,97.8,147.09,8912.8,8912.8,29.44,0,2,4,0,2259.3,1,1,0.0,4,141.47,0.4283,3.31,15.36,0.5191,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1765.08,Dedicated VIP Account Concierge,150.0,961.7,811.7
CUST-1597,46,Male,Urban,6,Month-to-Month,2026-03-03,41.1,3,19,264.0,91.6,59.95,351.37,351.37,59.31,1,0,4,0,1151.04,1,1,0.1429,0,58.56,0.1001,3.31,19.2,0.3205,Medium Risk,Silver CLV,Medium Risk | Silver CLV,719.4,Free Service & Speed Upgrade,65.0,239.79,174.79
CUST-1598,30,Female,Urban,1,Month-to-Month,2026-08-02,84.8,6,18,439.1,34.4,138.21,144.18,144.18,34.14,3,0,4,0,2653.63,1,1,1.5,0,144.18,0.0072,2.47,19.2,0.6938,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1658.52,Dedicated VIP Account Concierge,150.0,1434.21,1284.21
CUST-1599,29,Female,Urban,72,Month-to-Month,2020-09-04,91.7,4,21,563.6,24.4,36.67,2539.92,2539.92,28.08,1,0,3,0,528.05,0,1,0.0137,0,35.28,1.9635,2.67,14.4,0.0986,Low Risk,Bronze CLV,Low Risk | Bronze CLV,440.04,No Intervention,0.0,0.0,0.0
CUST-1600,48,Female,Urban,25,One-Year,2024-08-02,140.5,3,17,436.1,31.1,134.24,3394.91,3394.91,79.87,2,1,3,1,1739.75,0,0,0.0769,3,135.8,0.1862,2.34,12.96,0.4311,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1610.88,Dedicated VIP Account Concierge,150.0,615.01,465.01
CUST-1601,63,Female,Rural,26,Month-to-Month,2024-07-03,99.4,6,11,397.4,6.2,114.74,3070.67,3070.67,20.38,2,2,1,1,440.6,1,1,0.0741,10,118.1,0.2266,1.47,3.84,0.9157,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1376.88,Free Service & Speed Upgrade,65.0,236.02,171.02
CUST-1602,19,Male,Urban,50,One-Year,2022-07-04,63.3,2,17,393.8,66.0,139.99,7295.14,7295.14,191.28,2,2,3,0,1612.68,0,0,0.0392,6,145.9,0.3572,2.96,11.52,0.3533,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1679.88,Dedicated VIP Account Concierge,150.0,467.2,317.2
CUST-1603,68,Male,Suburban,13,One-Year,2025-08-02,54.6,5,17,554.7,158.7,90.92,1179.36,1179.36,21.61,1,0,3,1,1309.25,1,0,0.0714,0,90.72,0.143,5.13,14.4,0.2847,Low Risk,Silver CLV,Low Risk | Silver CLV,1091.04,Free Service & Speed Upgrade,65.0,242.28,177.28
CUST-1604,67,Male,Urban,22,Month-to-Month,2024-11-02,93.0,4,23,240.5,71.2,143.87,3151.75,3151.75,36.08,3,1,2,1,1243.04,1,1,0.1304,4,143.26,0.1529,3.06,8.64,0.9089,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1726.44,Dedicated VIP Account Concierge,150.0,833.79,683.79
CUST-1605,52,Female,Urban,72,Month-to-Month,2020-09-04,62.7,3,15,530.9,56.5,127.6,9488.18,9488.18,1.66,1,0,5,0,3062.4,0,1,0.0137,0,131.78,0.5643,2.94,24.0,0.0964,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1531.2,Free Service & Speed Upgrade,65.0,191.89,126.89
CUST-1606,40,Female,Urban,37,Month-to-Month,2023-08-04,67.9,9,15,724.5,304.1,108.37,3887.73,3887.73,41.97,1,2,2,0,832.28,1,1,0.0263,8,105.07,0.3414,8.28,7.68,0.8148,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1300.44,Dedicated VIP Account Concierge,150.0,500.47,350.47
CUST-1607,34,Male,Urban,6,Month-to-Month,2026-03-03,62.6,4,16,705.3,50.7,71.59,427.91,427.91,13.47,1,2,3,0,824.72,0,1,0.1429,6,71.32,0.0838,3.22,11.52,0.8085,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,859.08,Dedicated VIP Account Concierge,150.0,492.09,342.09
CUST-1608,43,Female,Suburban,5,One-Year,2026-04-02,75.1,7,10,716.0,27.6,70.22,355.94,355.94,4.78,1,0,4,1,1348.22,0,0,0.1667,0,71.19,0.0712,2.48,19.2,0.1477,Low Risk,Silver CLV,Low Risk | Silver CLV,842.64,Free Service & Speed Upgrade,65.0,129.44,64.44
CUST-1609,25,Male,Rural,8,Month-to-Month,2026-01-01,107.1,10,19,294.0,79.3,104.6,853.54,853.54,5.61,3,1,2,2,903.74,1,1,0.3333,4,106.69,0.0765,3.12,8.64,0.9119,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1255.2,Dedicated VIP Account Concierge,150.0,608.2,458.2
CUST-1610,46,Female,Urban,48,One-Year,2022-09-03,25.3,3,21,751.7,47.9,53.1,2449.87,2449.87,24.85,2,1,3,0,688.18,0,0,0.0408,3,51.04,0.904,3.51,12.96,0.0982,Low Risk,Bronze CLV,Low Risk | Bronze CLV,637.2,No Intervention,0.0,0.0,0.0
CUST-1611,43,Male,Urban,12,One-Year,2025-09-02,123.8,4,17,423.5,232.6,109.75,1365.36,1365.36,31.17,1,1,3,1,1422.36,1,0,0.0769,3,113.78,0.1093,6.35,12.96,0.2442,Low Risk,Silver CLV,Low Risk | Silver CLV,1317.0,Free Service & Speed Upgrade,65.0,225.77,160.77
CUST-1612,27,Male,Urban,1,Month-to-Month,2026-08-02,78.9,7,22,524.2,148.4,55.03,56.78,56.78,42.52,2,1,3,0,713.19,1,1,1.0,3,56.78,0.0182,5.12,12.96,0.7751,High Risk,Bronze CLV,High Risk | Bronze CLV,660.36,Dedicated VIP Account Concierge,150.0,430.63,280.63
CUST-1613,43,Male,Rural,72,One-Year,2020-09-04,66.0,6,20,452.7,190.7,94.82,6702.14,6702.14,20.68,2,0,3,0,1365.41,0,0,0.0274,0,93.09,0.7593,5.72,14.4,0.0936,Low Risk,Silver CLV,Low Risk | Silver CLV,1137.84,15% Discount Voucher (3 Months),35.0,57.51,22.51
CUST-1614,51,Female,Suburban,7,One-Year,2026-02-01,111.6,9,20,334.3,2.0,101.97,712.1,712.1,70.02,0,0,5,0,2447.28,0,0,0.0,0,101.73,0.0686,1.71,24.0,0.0925,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1223.64,Free Service & Speed Upgrade,65.0,147.14,82.14
CUST-1615,68,Male,Urban,1,One-Year,2026-08-02,78.8,5,18,478.5,26.4,96.76,95.64,95.64,2.48,2,0,4,1,1857.79,0,0,1.0,0,95.64,0.0103,2.38,19.2,0.1449,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1161.12,Free Service & Speed Upgrade,65.0,174.98,109.98
CUST-1616,58,Male,Suburban,9,Month-to-Month,2025-12-02,53.6,7,16,592.4,64.1,71.02,669.93,669.93,4.53,1,2,3,1,818.15,1,1,0.1,6,74.44,0.1267,3.27,11.52,0.8349,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,852.24,Dedicated VIP Account Concierge,150.0,504.11,354.11
CUST-1617,24,Female,Suburban,9,Month-to-Month,2025-12-02,39.3,7,15,552.5,24.0,58.17,527.93,527.93,9.05,2,1,3,0,753.88,1,1,0.2,3,58.66,0.1547,2.34,12.96,0.812,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,698.04,Dedicated VIP Account Concierge,150.0,451.77,301.77
CUST-1618,21,Male,Urban,18,Month-to-Month,2025-03-03,105.9,4,13,522.1,69.4,73.03,1284.37,1284.37,3.76,2,0,4,1,1402.18,1,1,0.1053,0,71.35,0.2465,3.08,19.2,0.297,Low Risk,Silver CLV,Low Risk | Silver CLV,876.36,Free Service & Speed Upgrade,65.0,270.69,205.69
CUST-1619,70,Female,Urban,72,Month-to-Month,2020-09-04,107.8,9,16,303.2,81.6,45.24,3337.39,3337.39,49.36,0,2,3,0,521.16,0,1,0.0,6,46.35,1.5915,3.04,11.52,0.1275,Low Risk,Bronze CLV,Low Risk | Bronze CLV,542.88,No Intervention,0.0,0.0,0.0
CUST-1620,67,Female,Rural,70,One-Year,2020-11-03,72.6,8,17,422.5,63.5,64.14,4634.21,4634.21,15.78,1,0,4,2,1231.49,0,0,0.0141,0,66.2,1.0914,2.97,19.2,0.0826,Low Risk,Silver CLV,Low Risk | Silver CLV,769.68,15% Discount Voucher (3 Months),35.0,45.77,10.77
CUST-1621,62,Male,Suburban,21,One-Year,2024-12-02,124.6,6,21,496.6,39.8,112.4,2413.78,2413.78,32.44,2,2,3,0,1294.85,1,0,0.0909,6,114.94,0.1868,2.84,11.52,0.5992,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1348.8,Dedicated VIP Account Concierge,150.0,636.22,486.22
CUST-1622,28,Female,Urban,18,Two-Year,2025-03-03,86.1,1,22,162.2,77.6,57.19,986.55,986.55,50.67,0,0,4,0,1098.05,0,0,0.0,0,54.81,0.3147,2.98,19.2,0.0831,Low Risk,Silver CLV,Low Risk | Silver CLV,686.28,15% Discount Voucher (3 Months),35.0,41.06,6.06
CUST-1623,46,Male,Urban,27,Month-to-Month,2024-06-03,124.8,4,18,558.6,98.5,55.68,1471.45,1471.45,27.73,1,0,4,1,1069.06,0,1,0.0357,0,54.5,0.4849,3.99,19.2,0.172,Low Risk,Silver CLV,Low Risk | Silver CLV,668.16,Free Service & Speed Upgrade,65.0,119.52,54.52
CUST-1624,53,Female,Urban,10,Month-to-Month,2025-11-01,56.3,2,14,525.9,77.4,133.91,1320.68,1320.68,26.68,2,3,2,0,899.88,1,1,0.1818,12,132.07,0.0747,3.3,6.72,0.9108,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1606.92,Dedicated VIP Account Concierge,150.0,604.87,454.87
CUST-1625,42,Male,Urban,2,One-Year,2026-07-03,52.6,7,18,708.1,108.6,68.5,133.12,133.12,20.95,2,0,4,0,1315.2,1,0,0.6667,0,66.56,0.0292,4.49,19.2,0.2422,Low Risk,Silver CLV,Low Risk | Silver CLV,822.0,Free Service & Speed Upgrade,65.0,207.05,142.05
CUST-1626,38,Female,Suburban,72,Month-to-Month,2020-09-04,69.6,7,12,371.9,191.2,82.56,5933.23,5933.23,41.62,3,0,3,1,1188.86,0,1,0.0411,0,82.41,0.8721,5.17,14.4,0.215,Low Risk,Silver CLV,Low Risk | Silver CLV,990.72,Free Service & Speed Upgrade,65.0,166.14,101.14
CUST-1627,53,Male,Urban,7,Month-to-Month,2026-02-01,73.0,6,22,438.1,7.0,79.3,545.08,545.08,26.4,2,2,2,1,609.02,1,1,0.25,8,77.87,0.0883,2.12,7.68,0.9085,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,951.6,Free Service & Speed Upgrade,65.0,323.68,258.68
CUST-1628,27,Female,Suburban,8,Month-to-Month,2026-01-01,119.5,10,14,449.4,154.0,102.37,781.0,781.0,18.09,2,2,2,1,786.2,1,1,0.2222,8,97.62,0.0781,4.68,7.68,0.9114,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1228.44,Dedicated VIP Account Concierge,150.0,528.81,378.81
CUST-1629,54,Male,Rural,21,Month-to-Month,2024-12-02,93.8,6,20,573.1,20.8,49.53,1055.95,1055.95,33.66,3,3,1,1,166.42,1,1,0.1364,15,50.28,0.424,2.56,3.36,0.9104,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,594.36,15% Discount Voucher (3 Months),35.0,61.36,26.36
CUST-1630,26,Male,Urban,23,One-Year,2024-10-02,62.2,6,18,370.2,53.9,97.04,2217.63,2217.63,114.02,3,2,2,0,745.27,1,0,0.125,8,96.42,0.237,2.72,7.68,0.8436,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1164.48,Dedicated VIP Account Concierge,150.0,463.99,313.99
CUST-1631,41,Male,Urban,1,Month-to-Month,2026-08-02,85.3,3,20,674.4,185.5,132.83,126.56,126.56,57.79,0,0,4,2,2550.34,1,1,0.0,0,126.56,0.0075,6.06,19.2,0.533,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1593.96,Dedicated VIP Account Concierge,150.0,1114.65,964.65
CUST-1632,52,Male,Urban,6,One-Year,2026-03-03,72.2,10,26,409.7,62.9,90.15,564.32,564.32,20.74,2,0,4,0,1730.88,0,0,0.2857,0,94.05,0.0666,3.38,19.2,0.1342,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1081.8,Free Service & Speed Upgrade,65.0,150.98,85.98
CUST-1633,66,Female,Suburban,16,Two-Year,2025-05-03,60.9,6,17,491.4,5.7,128.83,2092.41,2092.41,32.74,0,0,5,0,3091.92,0,0,0.0,0,130.78,0.1242,1.95,24.0,0.0877,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1545.96,Free Service & Speed Upgrade,65.0,176.25,111.25
CUST-1634,52,Male,Urban,38,Month-to-Month,2023-07-04,82.6,3,15,321.4,45.0,145.78,5303.62,5303.62,17.38,0,0,3,0,2099.23,1,1,0.0,0,139.57,0.2607,2.29,14.4,0.3778,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1749.36,Dedicated VIP Account Concierge,150.0,650.33,500.33
CUST-1635,65,Female,Suburban,9,Two-Year,2025-12-02,79.3,8,21,242.8,146.1,107.7,1007.04,1007.04,25.71,0,1,3,0,1395.79,1,0,0.0,3,111.89,0.0836,4.46,12.96,0.201,Low Risk,Silver CLV,Low Risk | Silver CLV,1292.4,Free Service & Speed Upgrade,65.0,182.36,117.36
CUST-1636,53,Female,Rural,19,Month-to-Month,2025-02-01,62.0,6,22,429.0,34.5,142.04,2677.4,2677.4,46.3,4,2,2,1,1090.87,1,1,0.2,8,140.92,0.1338,2.65,7.68,0.9131,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1704.48,Dedicated VIP Account Concierge,150.0,735.1,585.1
CUST-1637,35,Female,Urban,27,Two-Year,2024-06-03,61.7,5,18,296.2,122.4,117.71,3095.41,3095.41,63.69,1,1,3,1,1525.52,0,0,0.0357,3,114.64,0.2294,3.94,12.96,0.1596,Low Risk,Silver CLV,Low Risk | Silver CLV,1412.52,Free Service & Speed Upgrade,65.0,158.26,93.26
CUST-1638,66,Male,Rural,72,Month-to-Month,2020-09-04,109.4,3,12,266.5,102.7,101.23,6957.66,6957.66,2.21,6,1,1,1,437.31,1,1,0.0822,5,96.63,0.7113,3.19,4.32,0.9034,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1214.76,Free Service & Speed Upgrade,65.0,231.11,166.11
CUST-1639,56,Male,Rural,13,One-Year,2025-08-02,97.7,6,12,443.3,154.0,148.15,1973.1,1973.1,6.3,1,0,4,1,2844.48,1,0,0.0714,0,151.78,0.0877,4.57,19.2,0.4467,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1777.8,Dedicated VIP Account Concierge,150.0,1041.92,891.92
CUST-1640,49,Female,Urban,5,Month-to-Month,2026-04-02,113.3,2,18,209.1,19.8,139.12,728.25,728.25,30.39,1,1,4,0,2403.99,0,1,0.1667,2,145.65,0.0359,1.71,17.28,0.7034,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1669.44,Dedicated VIP Account Concierge,150.0,1317.26,1167.26
CUST-1641,41,Male,Urban,23,One-Year,2024-10-02,76.5,8,21,392.0,44.6,146.58,3265.25,3265.25,42.55,2,1,3,0,1899.68,0,0,0.0833,3,141.97,0.1569,2.73,12.96,0.5457,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1758.96,Dedicated VIP Account Concierge,150.0,850.06,700.06
CUST-1642,40,Male,Rural,46,One-Year,2022-11-03,52.4,8,19,454.8,26.5,116.29,5304.89,5304.89,37.84,4,0,3,0,1674.58,0,0,0.0851,0,115.32,0.3956,2.39,14.4,0.1819,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1395.48,Free Service & Speed Upgrade,65.0,197.99,132.99
CUST-1643,49,Female,Rural,4,Month-to-Month,2026-05-03,67.8,5,17,642.7,49.7,88.26,343.77,343.77,10.05,2,1,2,0,762.57,1,1,0.4,4,85.94,0.0453,3.13,8.64,0.8815,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1059.12,Dedicated VIP Account Concierge,150.0,496.09,346.09
CUST-1644,54,Female,Urban,19,Two-Year,2025-02-01,115.8,6,18,425.3,2.0,59.34,1135.63,1135.63,37.19,6,1,1,1,256.35,1,0,0.3,5,59.77,0.3202,1.79,4.32,0.8692,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,712.08,Free Service & Speed Upgrade,65.0,130.35,65.35
CUST-1645,29,Female,Urban,1,Month-to-Month,2026-08-02,37.0,3,17,520.4,18.0,91.87,95.28,95.28,21.69,1,0,4,0,1763.9,0,1,0.5,0,95.28,0.0109,2.25,19.2,0.232,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1102.44,Free Service & Speed Upgrade,65.0,266.0,201.0
CUST-1646,66,Male,Urban,2,Month-to-Month,2026-07-03,128.3,6,18,221.4,237.3,150.01,288.94,288.94,9.83,3,1,3,1,1944.13,0,1,1.0,3,144.47,0.0133,6.09,12.96,0.8424,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1800.12,Dedicated VIP Account Concierge,150.0,1208.65,1058.65
CUST-1647,30,Female,Rural,22,One-Year,2024-11-02,51.7,4,21,225.2,60.1,37.1,799.73,799.73,75.59,2,1,3,0,480.82,0,0,0.087,3,36.35,0.593,2.7,12.96,0.129,Low Risk,Bronze CLV,Low Risk | Bronze CLV,445.2,No Intervention,0.0,0.0,0.0
CUST-1648,40,Male,Urban,12,One-Year,2025-09-02,108.4,4,16,605.4,12.4,57.64,668.49,668.49,26.43,0,0,4,0,1106.69,0,0,0.0,0,55.71,0.2082,2.26,19.2,0.0882,Low Risk,Silver CLV,Low Risk | Silver CLV,691.68,15% Discount Voucher (3 Months),35.0,43.92,8.92
CUST-1649,42,Male,Urban,62,Month-to-Month,2021-07-05,54.4,4,22,323.3,46.1,72.7,4385.1,4385.1,69.43,3,1,2,0,628.13,0,1,0.0476,4,70.73,0.8528,2.67,8.64,0.4926,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,872.4,Free Service & Speed Upgrade,65.0,201.12,136.12
CUST-1650,52,Female,Suburban,31,Month-to-Month,2024-02-02,67.1,4,20,272.4,77.8,126.37,3772.5,3772.5,18.94,1,1,3,0,1637.76,0,1,0.0312,3,121.69,0.2453,3.1,12.96,0.4928,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1516.44,Dedicated VIP Account Concierge,150.0,661.81,511.81
CUST-1651,58,Male,Urban,20,Two-Year,2025-01-01,23.3,9,17,268.0,60.2,104.58,2119.76,2119.76,35.08,3,1,3,0,1355.36,0,0,0.1429,3,105.99,0.1912,2.59,12.96,0.3106,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1254.96,Free Service & Speed Upgrade,65.0,273.63,208.63
CUST-1652,47,Male,Suburban,18,One-Year,2025-03-03,140.6,7,18,388.3,45.3,80.75,1387.15,1387.15,59.43,1,2,3,0,930.24,1,0,0.0526,6,77.06,0.2229,2.58,11.52,0.5513,Medium Risk,Silver CLV,Medium Risk | Silver CLV,969.0,Dedicated VIP Account Concierge,150.0,420.53,270.53
CUST-1653,34,Male,Urban,23,Month-to-Month,2024-10-02,102.2,6,20,564.9,72.8,141.64,3332.32,3332.32,13.95,2,1,3,0,1835.65,1,1,0.0833,3,144.88,0.1624,3.59,12.96,0.8422,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1699.68,Dedicated VIP Account Concierge,150.0,1140.94,990.94
CUST-1654,66,Female,Rural,2,Month-to-Month,2026-07-03,104.0,5,13,57.0,11.9,88.67,170.99,170.99,68.21,3,1,2,0,766.11,1,1,1.0,4,85.49,0.0226,1.0,8.64,0.892,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1064.04,Dedicated VIP Account Concierge,150.0,504.33,354.33
CUST-1655,37,Female,Urban,72,Two-Year,2020-09-04,70.2,2,18,923.1,37.5,113.87,8007.35,8007.35,15.16,3,1,2,1,983.84,0,0,0.0411,4,111.21,0.6323,3.5,8.64,0.1191,Low Risk,Silver CLV,Low Risk | Silver CLV,1366.44,15% Discount Voucher (3 Months),35.0,52.73,17.73
