CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn
CUST-1917,54,Female,Urban,48,Month-to-Month,2022-09-03,92.8,9,17,628.1,172.2,98.54,4520.82,4520.82,18.23,5,0,3,1,1418.98,0
CUST-1918,38,Female,Suburban,61,Month-to-Month,2021-08-04,103.1,3,19,359.3,84.9,137.71,8743.06,8743.06,32.12,1,1,4,2,2379.63,0
CUST-1919,31,Female,Rural,12,Month-to-Month,2025-09-02,43.6,7,22,572.3,17.3,136.05,1611.74,1611.74,4.77,3,1,2,1,1175.47,1
CUST-1920,19,Male,Urban,72,Month-to-Month,2020-09-04,70.4,5,19,914.0,70.7,81.87,5962.65,5962.65,13.15,1,0,4,1,1571.9,0
CUST-1921,28,Female,Urban,27,Month-to-Month,2024-06-03,88.9,4,25,302.8,29.6,86.05,2278.37,2278.37,27.12,1,1,3,0,1115.21,1
CUST-1922,68,Female,Urban,40,One-Year,2023-05-04,37.1,6,15,199.7,8.5,64.71,2656.13,2656.13,35.8,2,0,3,0,931.82,1
CUST-1923,56,Male,Urban,30,One-Year,2024-03-03,126.1,5,20,459.4,6.3,49.98,1493.21,1493.21,8.55,3,0,3,0,719.71,0
CUST-1924,55,Female,Suburban,5,One-Year,2026-04-02,107.7,4,15,537.8,2.0,139.86,686.84,686.84,168.41,0,1,3,1,1812.59,0
CUST-1925,51,Female,Urban,72,Month-to-Month,2020-09-04,103.2,7,14,290.4,103.9,62.3,4693.65,4693.65,62.66,3,0,3,1,897.12,0
CUST-1926,55,Female,Rural,5,Month-to-Month,2026-04-02,124.6,4,21,429.0,140.5,139.71,724.06,724.06,30.36,2,3,1,0,469.43,1
CUST-1927,67,Male,Urban,10,Month-to-Month,2025-11-01,106.7,9,15,303.8,42.8,79.79,772.39,772.39,126.83,3,2,2,0,612.79,1
CUST-1928,51,Male,Rural,56,Month-to-Month,2022-01-03,78.1,5,20,170.5,47.7,41.78,2386.62,2386.62,25.15,1,2,2,3,320.87,0
CUST-1929,35,Female,Suburban,32,Two-Year,2024-01-03,36.0,6,20,492.2,76.5,73.84,2422.97,2422.97,102.92,1,0,3,0,1063.3,0
CUST-1930,47,Male,Suburban,60,Month-to-Month,2021-09-03,64.6,9,17,445.1,78.5,46.33,2650.42,2650.42,48.77,1,3,2,1,311.34,1
CUST-1931,32,Female,Suburban,24,Month-to-Month,2024-09-02,65.4,6,10,253.3,25.5,141.74,3558.57,3558.57,8.58,2,1,2,1,1224.63,1
CUST-1932,44,Male,Suburban,16,Month-to-Month,2025-05-03,103.6,7,17,289.0,11.3,57.19,890.61,890.61,18.2,1,1,3,0,741.18,1
CUST-1933,68,Female,Suburban,72,One-Year,2020-09-04,87.4,4,16,378.6,36.6,116.28,8714.06,8714.06,10.67,3,1,2,0,1004.66,0
CUST-1934,51,Male,Suburban,2,One-Year,2026-07-03,38.0,3,14,423.6,77.6,85.59,173.82,173.82,44.78,2,1,3,0,1109.25,1
CUST-1935,69,Female,Suburban,64,Month-to-Month,2021-05-05,111.0,6,21,186.5,106.0,119.03,7627.14,7627.14,50.93,0,2,2,1,914.15,1
CUST-1936,55,Male,Rural,9,Month-to-Month,2025-12-02,124.9,8,19,324.1,6.1,55.24,511.37,511.37,40.34,2,0,4,0,1060.61,0
CUST-1937,50,Male,Suburban,63,Month-to-Month,2021-06-04,129.3,4,16,648.9,57.7,44.48,2851.29,2851.29,27.61,0,0,4,1,854.02,0
CUST-1938,41,Male,Suburban,5,One-Year,2026-04-02,51.1,4,25,552.7,3.6,118.53,606.89,606.89,18.0,1,0,5,0,2844.72,0
CUST-1939,32,Male,Rural,29,Two-Year,2024-04-03,94.6,10,17,383.7,113.2,124.4,3736.72,3736.72,145.33,2,0,3,0,1791.36,0
CUST-1940,47,Female,Urban,72,One-Year,2020-09-04,54.8,5,20,643.6,71.4,48.3,3467.58,3467.58,0.99,1,0,5,1,1159.2,0
CUST-1941,59,Female,Urban,22,One-Year,2024-11-02,143.2,1,15,411.0,77.5,120.69,2635.46,2635.46,4.63,4,0,3,0,1737.94,0
CUST-1942,68,Male,Urban,46,Month-to-Month,2022-11-03,85.9,6,12,379.2,93.2,107.71,5152.74,5152.74,31.96,1,0,4,0,2068.03,0
CUST-1943,34,Female,Urban,54,Month-to-Month,2022-03-05,73.9,5,15,492.1,44.5,51.39,2857.72,2857.72,49.35,5,0,3,0,740.02,0
CUST-1944,22,Male,Suburban,44,One-Year,2023-01-03,68.4,13,19,480.8,23.1,123.41,5168.99,5168.99,110.62,3,0,3,0,1777.1,0
CUST-1945,46,Female,Urban,72,Month-to-Month,2020-09-04,95.0,4,9,691.8,100.1,120.39,8801.41,8801.41,23.6,4,2,1,0,462.3,1
CUST-1946,21,Female,Suburban,20,Two-Year,2025-01-01,100.5,8,29,255.6,97.6,97.93,2037.71,2037.71,10.82,2,1,3,0,1269.17,0
CUST-1947,27,Female,Urban,7,Month-to-Month,2026-02-01,35.6,9,21,572.9,9.4,46.96,334.75,334.75,69.66,2,1,2,0,405.73,1
CUST-1948,34,Male,Urban,2,Month-to-Month,2026-07-03,126.9,7,18,400.0,151.5,109.84,220.85,220.85,20.33,0,0,4,2,2108.93,0
CUST-1949,27,Female,Suburban,10,One-Year,2025-11-01,99.1,5,16,211.4,16.3,46.15,446.54,446.54,4.84,2,2,3,0,531.65,1
CUST-1950,34,Male,Suburban,6,Month-to-Month,2026-03-03,126.7,5,19,506.2,23.8,49.72,311.76,311.76,25.84,2,0,4,1,954.62,1
CUST-1951,37,Female,Urban,27,Month-to-Month,2024-06-03,136.3,1,21,368.9,15.8,55.13,1507.32,1507.32,26.09,2,3,2,3,370.47,1
CUST-1952,41,Male,Suburban,7,Month-to-Month,2026-02-01,82.0,2,20,680.1,219.0,133.12,894.66,894.66,9.11,3,0,3,0,1916.93,1
CUST-1953,22,Female,Suburban,2,One-Year,2026-07-03,110.7,8,19,297.1,23.1,106.63,222.38,222.38,5.36,0,0,4,1,2047.3,0
CUST-1954,51,Female,Urban,2,Month-to-Month,2026-07-03,67.7,3,21,334.6,231.0,68.02,136.27,136.27,5.38,1,1,3,0,881.54,1
CUST-1955,23,Female,Urban,59,Month-to-Month,2021-10-04,71.0,3,15,467.6,66.0,109.76,6253.86,6253.86,60.67,2,0,5,0,2634.24,0
CUST-1956,70,Male,Rural,30,One-Year,2024-03-03,132.2,5,19,133.2,12.6,30.87,900.77,900.77,24.33,3,0,3,0,444.53,0
CUST-1957,19,Female,Urban,15,Month-to-Month,2025-06-02,62.8,3,13,627.8,52.5,136.94,2150.19,2150.19,46.66,5,0,2,0,1314.62,1
CUST-1958,30,Male,Urban,72,Two-Year,2020-09-04,90.9,7,15,649.6,139.1,135.4,9687.02,9687.02,114.9,3,2,2,0,1039.87,0
CUST-1959,60,Female,Urban,3,Month-to-Month,2026-06-02,57.8,5,19,569.9,53.6,116.35,346.25,346.25,54.96,1,1,3,0,1507.9,1
CUST-1960,60,Male,Suburban,72,One-Year,2020-09-04,65.3,2,22,470.9,9.2,53.9,3875.43,3875.43,5.98,1,0,3,1,776.16,0
CUST-1961,65,Male,Suburban,32,Month-to-Month,2024-01-03,69.8,5,17,557.9,22.0,141.87,4630.87,4630.87,19.06,2,1,2,0,1225.76,0
CUST-1962,28,Female,Suburban,7,One-Year,2026-02-01,128.4,6,16,494.2,16.6,133.78,923.82,923.82,23.99,3,1,2,1,1155.86,1
CUST-1963,68,Male,Urban,38,One-Year,2023-07-04,100.4,6,17,602.0,8.7,82.65,3115.9,3115.9,42.29,3,0,3,0,1190.16,0
CUST-1964,64,Male,Rural,48,Two-Year,2022-09-03,110.3,5,11,766.2,25.8,32.85,1615.61,1615.61,117.24,2,3,2,0,220.75,1
CUST-1965,40,Male,Urban,19,Month-to-Month,2025-02-01,30.8,6,18,428.1,70.3,94.36,1785.88,1785.88,11.74,0,1,4,0,1630.54,0
CUST-1966,33,Male,Urban,65,Month-to-Month,2021-04-04,86.0,11,27,400.4,31.3,47.41,3147.47,3147.47,69.12,2,2,2,1,364.11,0
CUST-1967,48,Female,Urban,6,One-Year,2026-03-03,73.5,6,17,414.9,38.1,98.88,620.7,620.7,2.62,0,1,4,0,1708.65,0
CUST-1968,28,Female,Urban,11,Month-to-Month,2025-10-02,99.8,9,12,233.1,25.1,142.23,1636.89,1636.89,71.94,1,1,4,0,2457.73,1
CUST-1969,71,Male,Rural,4,Month-to-Month,2026-05-03,157.2,8,22,466.3,337.9,162.73,647.47,647.47,41.52,3,2,3,0,1874.65,1
CUST-1970,33,Male,Rural,8,Two-Year,2026-01-01,13.3,6,20,158.6,57.4,70.66,550.26,550.26,1.01,1,0,4,0,1356.67,0
CUST-1971,25,Male,Urban,9,Month-to-Month,2025-12-02,97.0,3,17,665.2,116.7,87.83,770.81,770.81,33.02,1,0,4,0,1686.34,1
CUST-1972,21,Male,Rural,72,Two-Year,2020-09-04,151.1,9,16,681.0,37.8,139.3,10349.77,10349.77,93.75,3,1,3,0,1805.33,0
CUST-1973,57,Female,Suburban,3,Month-to-Month,2026-06-02,69.7,4,22,294.3,12.0,39.47,113.43,113.43,19.83,0,1,4,0,682.04,1
CUST-1974,21,Female,Rural,19,One-Year,2025-02-01,89.5,12,13,256.4,121.9,145.66,2640.35,2640.35,4.37,1,0,4,0,2796.67,0
CUST-1975,42,Male,Urban,25,One-Year,2024-08-02,105.3,7,16,608.0,93.7,47.63,1212.35,1212.35,156.64,0,0,3,0,685.87,1
CUST-1976,20,Male,Suburban,72,Month-to-Month,2020-09-04,20.3,6,19,172.7,26.0,76.59,5740.64,5740.64,18.87,1,0,4,0,1470.53,0
CUST-1977,49,Male,Urban,72,Two-Year,2020-09-04,93.0,6,13,284.9,60.6,119.82,8394.8,8394.8,26.26,0,0,5,0,2875.68,0
CUST-1978,20,Female,Suburban,46,Month-to-Month,2022-11-03,61.2,1,22,257.6,6.4,71.39,3137.67,3137.67,119.72,4,0,3,0,1028.02,1
CUST-1979,44,Female,Urban,72,Two-Year,2020-09-04,146.4,2,24,514.0,2.0,90.98,6809.5,6809.5,30.76,3,1,2,0,786.07,0
CUST-1980,46,Male,Suburban,51,One-Year,2022-06-04,78.8,5,16,516.6,109.9,97.93,4921.59,4921.59,39.46,1,0,4,1,1880.26,0
CUST-1981,49,Male,Urban,72,Month-to-Month,2020-09-04,63.7,3,10,484.5,185.0,122.28,8847.94,8847.94,43.32,2,1,3,0,1584.75,0
CUST-1982,67,Female,Urban,41,Two-Year,2023-04-04,110.4,9,19,419.1,27.4,48.77,2066.81,2066.81,49.01,0,0,4,0,936.38,0
CUST-1983,68,Female,Suburban,3,Month-to-Month,2026-06-02,99.6,6,22,555.7,59.2,100.36,293.55,293.55,56.36,2,0,3,0,1445.18,1
CUST-1984,36,Male,Rural,17,One-Year,2025-04-03,111.9,9,18,445.4,82.1,150.85,2590.41,2590.41,2.72,2,0,4,0,2896.32,0
CUST-1985,38,Male,Suburban,35,Month-to-Month,2023-10-03,142.3,4,16,710.8,89.1,60.66,2227.45,2227.45,95.31,3,1,3,0,786.15,0
CUST-1986,22,Male,Rural,15,Two-Year,2025-06-02,67.4,8,21,615.0,42.6,39.1,600.65,600.65,27.59,4,2,2,0,300.29,1
CUST-1987,35,Female,Urban,11,One-Year,2025-10-02,136.6,4,15,296.1,61.8,79.32,863.56,863.56,26.71,2,0,4,0,1522.94,0
CUST-1988,45,Male,Urban,29,Month-to-Month,2024-04-03,141.3,7,13,371.0,69.6,78.49,2337.22,2337.22,63.17,3,1,3,1,1017.23,0
CUST-1989,59,Male,Urban,72,One-Year,2020-09-04,61.9,7,22,398.2,7.1,40.52,2777.92,2777.92,12.82,4,0,3,0,583.49,0
CUST-1990,39,Female,Urban,2,Month-to-Month,2026-07-03,64.9,7,23,261.6,67.3,100.82,195.9,195.9,37.34,2,2,3,1,1161.45,1
CUST-1991,38,Male,Suburban,49,Month-to-Month,2022-08-04,86.4,7,15,631.4,46.5,82.3,4131.37,4131.37,13.34,1,0,4,0,1580.16,0
CUST-1992,23,Female,Suburban,43,Month-to-Month,2023-02-02,79.0,14,11,576.8,30.9,125.88,5284.14,5284.14,50.07,2,1,3,0,1631.4,1
CUST-1993,18,Male,Suburban,72,Month-to-Month,2020-09-04,136.3,5,19,385.4,19.7,76.6,5308.99,5308.99,19.86,0,0,3,1,1103.04,0
CUST-1994,22,Male,Suburban,72,Month-to-Month,2020-09-04,59.1,5,15,518.3,66.0,148.26,10454.08,10454.08,7.23,3,0,3,1,2134.94,1
CUST-1995,58,Female,Suburban,48,Month-to-Month,2022-09-03,92.3,6,16,356.0,11.9,116.46,5406.35,5406.35,83.85,5,0,2,0,1118.02,1
CUST-1996,29,Male,Urban,25,Month-to-Month,2024-08-02,62.0,7,23,604.8,108.2,97.29,2412.95,2412.95,48.99,3,0,3,0,1400.98,1
CUST-1997,43,Female,Urban,8,Month-to-Month,2026-01-01,88.3,6,17,405.2,12.3,90.34,695.58,695.58,0.5,1,1,4,0,1561.08,0
CUST-1998,63,Female,Suburban,26,Month-to-Month,2024-07-03,149.3,7,12,78.2,96.0,139.07,3737.93,3737.93,2.33,1,0,4,1,2670.14,0
CUST-1999,51,Male,Urban,48,One-Year,2022-09-03,139.7,4,25,206.2,110.5,130.61,6444.8,6444.8,16.68,0,1,4,0,2256.94,0
CUST-2000,66,Female,Urban,72,One-Year,2020-09-04,96.4,9,17,664.8,182.5,128.01,9038.81,9038.81,53.01,0,1,3,1,1659.01,0
CUST-2001,31,Male,Urban,52,Month-to-Month,2022-05-05,103.9,12,13,405.4,40.4,61.75,3217.4,3217.4,11.3,1,0,4,1,1185.6,0
CUST-2002,43,Female,Suburban,8,Two-Year,2026-01-01,99.1,8,16,503.6,4.3,72.83,603.33,603.33,163.96,4,0,3,2,1048.75,0
CUST-2003,62,Male,Urban,31,One-Year,2024-02-02,75.9,7,13,408.6,73.6,126.57,4092.0,4092.0,88.0,2,0,4,0,2430.14,0
CUST-2004,44,Female,Suburban,14,One-Year,2025-07-03,142.5,4,18,179.5,21.6,100.4,1348.12,1348.12,69.99,4,0,4,0,1927.68,0
CUST-2005,26,Male,Suburban,1,Month-to-Month,2026-08-02,124.6,4,21,241.6,6.3,135.95,138.97,138.97,0.32,0,1,3,0,1761.91,1
CUST-2006,43,Male,Urban,8,Month-to-Month,2026-01-01,92.0,5,18,631.3,125.9,144.26,1112.01,1112.01,116.36,1,2,2,0,1107.92,1
CUST-2007,64,Female,Suburban,4,Two-Year,2026-05-03,78.5,6,14,623.3,9.8,75.58,287.81,287.81,31.33,1,0,4,3,1451.14,0
CUST-2008,39,Female,Suburban,61,One-Year,2021-08-04,80.4,6,20,191.0,45.9,65.67,3837.2,3837.2,31.32,2,0,4,0,1260.86,0
CUST-2009,64,Male,Suburban,10,Month-to-Month,2025-11-01,95.2,6,15,653.5,101.0,54.42,548.33,548.33,3.64,1,0,4,0,1044.86,0
CUST-2010,47,Male,Suburban,11,Month-to-Month,2025-10-02,83.9,4,21,348.0,14.4,74.04,804.43,804.43,32.91,3,1,2,1,639.71,1
CUST-2011,60,Female,Urban,72,One-Year,2020-09-04,119.2,8,20,475.2,147.5,73.2,5069.43,5069.43,26.33,1,0,4,0,1405.44,0
CUST-2012,65,Female,Suburban,16,One-Year,2025-05-03,99.4,6,17,438.9,26.2,30.85,492.33,492.33,27.29,2,1,3,0,399.82,0
CUST-2013,34,Male,Urban,1,Two-Year,2026-08-02,56.4,6,17,556.6,32.8,45.82,45.86,45.86,7.44,2,1,3,1,593.83,0
CUST-2014,43,Male,Rural,11,Month-to-Month,2025-10-02,50.6,5,17,590.7,9.2,78.47,887.98,887.98,27.42,1,0,3,1,1129.97,0
CUST-2015,53,Male,Suburban,5,Month-to-Month,2026-04-02,114.7,8,11,373.8,67.2,137.71,699.82,699.82,2.63,6,0,3,0,1983.02,1
CUST-2016,18,Female,Suburban,4,Month-to-Month,2026-05-03,50.3,5,12,639.2,44.4,68.58,273.39,273.39,0.76,1,0,4,1,1316.74,0
CUST-2017,25,Male,Urban,3,Month-to-Month,2026-06-02,74.5,5,11,691.1,237.6,111.37,328.24,328.24,8.39,2,1,3,0,1443.36,1
CUST-2018,66,Male,Urban,30,Month-to-Month,2024-03-03,71.8,7,18,510.8,77.9,80.85,2304.71,2304.71,56.63,3,0,4,1,1552.32,0
CUST-2019,52,Female,Urban,7,Two-Year,2026-02-01,47.8,5,10,257.5,92.5,81.31,588.07,588.07,32.38,2,1,3,1,1053.78,1
CUST-2020,69,Male,Urban,15,Month-to-Month,2025-06-02,94.3,4,11,526.9,14.4,110.27,1615.51,1615.51,78.65,0,0,4,1,2117.18,1
CUST-2021,32,Female,Urban,66,Two-Year,2021-03-05,81.3,8,18,356.5,81.1,95.36,6113.27,6113.27,17.24,4,0,3,0,1373.18,0
CUST-2022,64,Male,Urban,19,Month-to-Month,2025-02-01,65.9,4,19,384.1,53.0,79.92,1554.1,1554.1,15.07,1,2,3,1,920.68,0
CUST-2023,39,Male,Urban,72,Month-to-Month,2020-09-04,147.6,5,16,281.3,33.6,138.53,9546.92,9546.92,42.14,0,2,4,1,2127.82,1
CUST-2024,31,Male,Rural,23,Month-to-Month,2024-10-02,12.1,6,17,701.5,99.2,71.65,1608.83,1608.83,18.29,2,1,3,0,928.58,0
CUST-2025,43,Female,Urban,17,Month-to-Month,2025-04-03,59.1,3,21,430.8,249.7,158.24,2672.61,2672.61,16.8,4,1,2,0,1367.19,1
CUST-2026,45,Male,Rural,46,One-Year,2022-11-03,67.7,5,23,690.7,6.5,85.2,3896.31,3896.31,21.96,2,1,3,0,1104.19,0
CUST-2027,40,Female,Rural,3,Month-to-Month,2026-06-02,44.2,8,24,578.9,101.1,90.96,263.54,263.54,4.27,2,2,2,1,698.57,1
CUST-2028,31,Female,Urban,4,Month-to-Month,2026-05-03,152.7,4,15,306.5,163.8,56.8,216.75,216.75,7.93,1,0,4,0,1090.56,0
CUST-2029,41,Female,Suburban,35,Month-to-Month,2023-10-03,152.4,1,17,310.2,24.6,127.42,4446.56,4446.56,32.36,2,0,3,1,1834.85,1
CUST-2030,19,Male,Urban,22,Month-to-Month,2024-11-02,64.5,7,12,418.3,29.3,60.52,1312.46,1312.46,32.82,1,0,4,2,1161.98,0
CUST-2031,62,Male,Suburban,52,One-Year,2022-05-05,123.1,7,18,442.1,102.9,118.57,6032.99,6032.99,31.23,2,0,5,0,2845.68,0
CUST-2032,43,Male,Urban,72,Month-to-Month,2020-09-04,102.9,4,18,373.0,199.6,155.51,10939.9,10939.9,7.8,1,0,4,1,2985.79,0
CUST-2033,31,Male,Urban,17,One-Year,2025-04-03,134.7,3,17,645.8,181.7,113.91,1937.28,1937.28,20.02,3,2,1,0,437.41,1
CUST-2034,68,Male,Suburban,30,One-Year,2024-03-03,81.8,7,13,465.1,3.7,99.23,2834.5,2834.5,88.84,1,0,4,1,1905.22,0
CUST-2035,24,Female,Urban,23,Month-to-Month,2024-10-02,97.9,10,14,498.2,133.3,84.12,1858.55,1858.55,69.05,4,1,2,1,726.8,1
CUST-2036,20,Male,Suburban,72,Month-to-Month,2020-09-04,127.1,7,17,255.9,57.4,117.16,8288.07,8288.07,28.53,1,0,4,1,2249.47,1
CUST-2037,64,Male,Urban,59,One-Year,2021-10-04,122.5,7,17,127.2,35.5,105.84,6231.96,6231.96,80.88,0,1,3,1,1371.69,0
CUST-2038,40,Male,Urban,72,One-Year,2020-09-04,89.5,3,26,606.0,121.4,94.36,6925.6,6925.6,39.34,2,1,2,0,815.27,0
CUST-2039,63,Female,Urban,10,Month-to-Month,2025-11-01,56.7,7,16,269.9,104.8,113.69,1113.38,1113.38,18.6,2,0,3,0,1637.14,1
CUST-2040,60,Male,Urban,49,Month-to-Month,2022-08-04,62.1,7,20,399.1,46.3,62.15,3096.22,3096.22,52.43,0,1,3,1,805.46,0
CUST-2041,64,Female,Urban,11,Month-to-Month,2025-10-02,29.5,5,22,434.3,34.4,105.81,1150.78,1150.78,12.58,1,2,3,0,1218.93,1
CUST-2042,62,Male,Urban,8,Month-to-Month,2026-01-01,108.6,4,18,472.7,41.6,108.6,892.67,892.67,67.5,2,1,3,0,1407.46,1
CUST-2043,35,Female,Urban,72,Month-to-Month,2020-09-04,91.4,6,17,360.4,24.9,79.9,5741.65,5741.65,13.99,1,0,4,0,1534.08,0
CUST-2044,55,Female,Suburban,1,Month-to-Month,2026-08-02,93.7,4,19,300.0,74.2,64.8,65.07,65.07,55.39,3,1,2,0,559.87,1
CUST-2045,52,Male,Urban,72,Month-to-Month,2020-09-04,84.2,8,17,355.1,144.7,139.06,9947.31,9947.31,11.56,1,1,3,0,1802.22,0
CUST-2046,68,Male,Suburban,6,Month-to-Month,2026-03-03,50.7,6,23,139.3,18.7,114.54,662.01,662.01,87.08,1,2,2,0,879.67,1
CUST-2047,32,Male,Urban,57,Month-to-Month,2021-12-04,94.4,4,11,523.4,113.5,48.59,2678.56,2678.56,7.15,0,2,3,1,559.76,0
CUST-2048,42,Male,Rural,11,Two-Year,2025-10-02,103.2,5,21,543.2,29.1,86.2,938.76,938.76,44.43,3,0,4,1,1655.04,0
CUST-2049,54,Female,Urban,15,One-Year,2025-06-02,59.0,6,12,523.6,9.2,36.97,532.3,532.3,18.39,3,1,3,0,479.13,0
CUST-2050,45,Female,Urban,9,Two-Year,2025-12-02,84.1,8,15,468.1,2.7,62.15,539.22,539.22,0.65,6,0,3,0,894.96,0
CUST-2051,27,Female,Urban,29,Month-to-Month,2024-04-03,65.5,6,20,643.3,42.4,79.92,2346.36,2346.36,14.11,2,0,3,0,1150.85,0
CUST-2052,56,Female,Urban,15,One-Year,2025-06-02,78.5,7,15,662.1,54.6,53.53,813.65,813.65,7.93,2,1,3,0,693.75,0
CUST-2053,34,Male,Suburban,36,Month-to-Month,2023-09-03,50.9,7,14,635.2,2.0,79.22,2745.67,2745.67,28.36,1,3,2,1,532.36,1
CUST-2054,56,Male,Urban,1,One-Year,2026-08-02,77.0,8,12,437.7,68.7,116.52,120.64,120.64,10.53,0,0,4,0,2237.18,0
CUST-2055,39,Female,Rural,3,Month-to-Month,2026-06-02,133.8,6,15,424.7,47.5,82.38,255.96,255.96,2.64,2,0,3,1,1186.27,1
CUST-2056,43,Male,Urban,4,Month-to-Month,2026-05-03,69.9,7,17,461.0,387.3,110.02,434.79,434.79,107.08,2,0,3,0,1584.29,1
CUST-2057,61,Female,Urban,18,Two-Year,2025-03-03,64.6,8,10,330.2,7.2,73.78,1327.77,1327.77,65.28,2,0,3,0,1062.43,0
CUST-2058,42,Male,Suburban,56,One-Year,2022-01-03,66.5,2,19,481.2,79.4,105.03,6059.04,6059.04,1.62,4,1,2,0,907.46,1
CUST-2059,34,Male,Urban,72,Two-Year,2020-09-04,79.3,2,15,459.8,15.9,135.07,9980.52,9980.52,11.08,0,0,4,0,2593.34,0
CUST-2060,30,Female,Suburban,10,Month-to-Month,2025-11-01,138.8,9,16,608.4,15.0,84.69,835.28,835.28,34.84,0,0,4,1,1626.05,0
CUST-2061,37,Male,Urban,29,Month-to-Month,2024-04-03,127.2,6,14,697.3,2.0,127.4,3627.02,3627.02,13.57,1,0,4,0,2446.08,0
CUST-2062,42,Female,Suburban,49,Month-to-Month,2022-08-04,80.7,5,14,497.6,2.0,138.52,6899.03,6899.03,11.59,0,1,4,0,2393.63,0
CUST-2063,21,Female,Urban,12,One-Year,2025-09-02,65.7,3,19,570.7,13.4,91.3,1080.65,1080.65,31.71,2,0,4,0,1752.96,0
CUST-2064,27,Female,Suburban,18,One-Year,2025-03-03,32.2,7,23,447.7,12.5,43.79,803.15,803.15,7.56,1,1,3,0,567.52,0
CUST-2065,20,Female,Suburban,25,Two-Year,2024-08-02,57.7,5,19,587.4,2.0,125.96,3032.37,3032.37,36.6,2,0,3,2,1813.82,1
CUST-2066,58,Female,Urban,5,Month-to-Month,2026-04-02,25.8,5,17,602.4,82.1,136.48,694.14,694.14,3.27,3,0,3,0,1965.31,1
CUST-2067,62,Female,Urban,1,One-Year,2026-08-02,107.2,3,19,702.8,45.5,131.71,135.47,135.47,13.75,2,1,3,2,1706.96,1
CUST-2068,35,Male,Urban,6,Month-to-Month,2026-03-03,125.1,5,16,104.7,32.8,139.23,869.18,869.18,4.3,3,3,1,0,467.81,1
CUST-2069,64,Male,Rural,33,Month-to-Month,2023-12-03,73.7,6,28,553.1,7.1,57.86,1901.01,1901.01,12.31,1,0,3,0,833.18,0
CUST-2070,53,Female,Urban,3,Month-to-Month,2026-06-02,96.5,9,17,401.8,26.4,67.31,203.15,203.15,40.19,1,0,4,0,1292.35,0
CUST-2071,64,Male,Urban,7,Month-to-Month,2026-02-01,52.3,7,14,534.7,41.3,110.22,755.25,755.25,50.52,1,0,3,0,1587.17,1
CUST-2072,39,Male,Urban,14,Month-to-Month,2025-07-03,26.8,5,20,539.3,405.5,150.68,2035.79,2035.79,5.48,1,0,4,0,2893.06,0
CUST-2073,51,Male,Urban,3,Month-to-Month,2026-06-02,86.7,6,16,306.6,46.4,131.83,382.56,382.56,48.0,4,0,3,0,1898.35,1
CUST-2074,64,Female,Suburban,7,Month-to-Month,2026-02-01,96.5,6,21,148.8,2.0,54.57,395.15,395.15,3.08,1,1,2,0,471.48,1
CUST-2075,25,Female,Rural,72,Month-to-Month,2020-09-04,136.1,6,14,509.1,15.1,102.99,7446.03,7446.03,8.54,4,1,3,1,1334.75,1
CUST-2076,57,Male,Urban,1,Month-to-Month,2026-08-02,146.9,3,8,378.8,28.5,137.42,135.72,135.72,24.28,4,0,3,0,1978.85,1
CUST-2077,66,Female,Suburban,35,Month-to-Month,2023-10-03,76.6,3,16,573.3,39.6,55.76,2022.63,2022.63,124.24,3,0,2,0,535.3,0
CUST-2078,61,Female,Urban,16,Month-to-Month,2025-05-03,112.4,6,18,419.5,72.9,71.23,1095.67,1095.67,127.15,5,0,2,0,683.81,1
CUST-2079,36,Female,Urban,37,Two-Year,2023-08-04,94.5,8,15,581.9,58.0,80.56,3008.81,3008.81,22.78,0,0,5,0,1933.44,0
CUST-2080,59,Female,Urban,30,Two-Year,2024-03-03,85.1,2,11,509.8,46.3,41.96,1295.4,1295.4,57.21,3,2,2,1,322.25,1
CUST-2081,58,Female,Suburban,9,Month-to-Month,2025-12-02,83.9,6,18,194.8,118.3,63.08,546.43,546.43,28.21,1,0,4,1,1211.14,1
CUST-2082,54,Male,Rural,62,Two-Year,2021-07-05,80.7,5,17,451.7,14.2,71.07,4239.14,4239.14,48.76,3,1,3,0,921.07,0
CUST-2083,23,Female,Rural,23,One-Year,2024-10-02,81.9,2,8,450.0,5.3,34.35,753.18,753.18,37.05,1,0,4,0,659.52,0
CUST-2084,69,Male,Urban,57,Month-to-Month,2021-12-04,134.7,5,16,391.3,118.4,84.46,5026.99,5026.99,41.81,3,1,2,0,729.73,1
CUST-2085,43,Female,Urban,18,Month-to-Month,2025-03-03,91.4,7,7,549.7,40.3,59.12,1084.61,1084.61,20.27,3,1,2,0,510.8,1
CUST-2086,51,Female,Urban,72,Two-Year,2020-09-04,137.3,2,25,291.7,52.4,132.28,9115.99,9115.99,62.67,1,0,4,0,2539.78,0
CUST-2087,62,Male,Rural,49,One-Year,2022-08-04,58.1,5,28,727.4,118.1,112.69,5616.38,5616.38,20.65,1,2,3,0,1298.19,0
CUST-2088,23,Male,Rural,72,Two-Year,2020-09-04,5.0,6,24,202.0,189.5,156.75,11064.36,11064.36,42.82,4,1,2,0,1354.32,0
